FlightDate,Airline,Origin,Dest,Cancelled,Diverted,CRSDepTime,DepTime,DepDelayMinutes,DepDelay,ArrTime,ArrDelayMinutes,AirTime,CRSElapsedTime,ActualElapsedTime,Distance,Year,Quarter,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrDelay,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,DistanceGroup,DivAirportLandings
2022-04-01,Southwest Airlines Co.,MCO,BNA,False,False,1850,1907.0,17.0,17.0,2005.0,10.0,93.0,125.0,118.0,616.0,2022,2,4,1,5,WN,WN,19393,WN,154,WN,19393,WN,N280WN,154,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,1.0,1.0,1800-1859,18.0,1925.0,1958.0,7.0,1955.0,10.0,0.0,0.0,1900-1959,3.0,0.0
2022-04-03,Southwest Airlines Co.,OAK,SNA,False,False,1355,1358.0,3.0,3.0,1522.0,2.0,62.0,85.0,84.0,371.0,2022,2,4,3,7,WN,WN,19393,WN,61,WN,19393,WN,N952WN,61,13796,1379608,32457,"Oakland, CA",CA,6,California,91,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,0.0,0.0,1300-1359,8.0,1406.0,1508.0,14.0,1520.0,2.0,0.0,0.0,1500-1559,2.0,0.0
2022-04-24,Southwest Airlines Co.,PHX,SMF,False,False,1130,1124.0,0.0,-6.0,1318.0,0.0,106.0,120.0,114.0,647.0,2022,2,4,24,7,WN,WN,19393,WN,2320,WN,19393,WN,N7853B,2320,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,0.0,-1.0,1100-1159,5.0,1129.0,1315.0,3.0,1330.0,-12.0,0.0,-1.0,1300-1359,3.0,0.0
2022-04-15,Southwest Airlines Co.,PIT,TPA,False,False,1615,1928.0,193.0,193.0,2133.0,178.0,115.0,140.0,125.0,873.0,2022,2,4,15,5,WN,WN,19393,WN,984,WN,19393,WN,N8530W,984,14122,1412202,30198,"Pittsburgh, PA",PA,42,Pennsylvania,23,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,1.0,12.0,1600-1659,6.0,1934.0,2129.0,4.0,1835.0,178.0,1.0,11.0,1800-1859,4.0,0.0
2022-04-01,Southwest Airlines Co.,SJU,MCO,False,False,1015,1023.0,8.0,8.0,1327.0,0.0,163.0,195.0,184.0,1189.0,2022,2,4,1,5,WN,WN,19393,WN,1687,WN,19393,WN,N8309C,1687,14843,1484306,34819,"San Juan, PR",PR,72,Puerto Rico,3,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,0.0,0.0,1000-1059,15.0,1038.0,1321.0,6.0,1330.0,-3.0,0.0,-1.0,1300-1359,5.0,0.0
2022-04-14,Southwest Airlines Co.,SAN,SMF,False,False,1655,1723.0,28.0,28.0,1901.0,26.0,76.0,100.0,98.0,480.0,2022,2,4,14,4,WN,WN,19393,WN,2088,WN,19393,WN,N458WN,2088,14679,1467903,33570,"San Diego, CA",CA,6,California,91,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,1.0,1.0,1600-1659,18.0,1741.0,1857.0,4.0,1835.0,26.0,1.0,1.0,1800-1859,2.0,0.0
2022-04-02,Southwest Airlines Co.,BNA,DEN,False,False,2200,2227.0,27.0,27.0,22.0,27.0,143.0,175.0,175.0,1014.0,2022,2,4,2,6,WN,WN,19393,WN,3067,WN,19393,WN,N7833A,3067,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,1.0,1.0,2200-2259,7.0,2234.0,2357.0,25.0,2355.0,27.0,1.0,1.0,2300-2359,5.0,0.0
2022-04-02,Southwest Airlines Co.,BWI,IND,True,False,2125,,,,,,,105.0,,516.0,2022,2,4,2,6,WN,WN,19393,WN,1974,WN,19393,WN,N486WN,1974,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,,,2100-2159,,,,,2310.0,,,,2300-2359,3.0,0.0
2022-04-15,Southwest Airlines Co.,RSW,BNA,False,False,1145,1146.0,1.0,1.0,1252.0,0.0,105.0,130.0,126.0,722.0,2022,2,4,15,5,WN,WN,19393,WN,1931,WN,19393,WN,N225WN,1931,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,0.0,1100-1159,16.0,1202.0,1247.0,5.0,1255.0,-3.0,0.0,-1.0,1200-1259,3.0,0.0
2022-04-13,Southwest Airlines Co.,BUR,SFO,False,False,1815,1826.0,11.0,11.0,1940.0,5.0,59.0,80.0,74.0,326.0,2022,2,4,13,3,WN,WN,19393,WN,951,WN,19393,WN,N949WN,951,10800,1080003,32575,"Burbank, CA",CA,6,California,91,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,0.0,0.0,1800-1859,12.0,1838.0,1937.0,3.0,1935.0,5.0,0.0,0.0,1900-1959,2.0,0.0
2022-04-06,Southwest Airlines Co.,LAS,RNO,False,False,540,536.0,0.0,-4.0,650.0,0.0,56.0,75.0,74.0,345.0,2022,2,4,6,3,WN,WN,19393,WN,1320,WN,19393,WN,N235WN,1320,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14570,1457002,34570,"Reno, NV",NV,32,Nevada,85,0.0,-1.0,0001-0559,14.0,550.0,646.0,4.0,655.0,-5.0,0.0,-1.0,0600-0659,2.0,0.0
2022-04-05,Southwest Airlines Co.,DAL,MDW,False,False,2155,2305.0,70.0,70.0,134.0,99.0,100.0,120.0,149.0,793.0,2022,2,4,5,2,WN,WN,19393,WN,2230,WN,19393,WN,N8621A,2230,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,1.0,4.0,2100-2159,11.0,2316.0,56.0,38.0,2355.0,99.0,1.0,6.0,2300-2359,4.0,0.0
2022-04-13,Southwest Airlines Co.,TPA,BWI,False,False,545,604.0,19.0,19.0,818.0,13.0,114.0,140.0,134.0,842.0,2022,2,4,13,3,WN,WN,19393,WN,2738,WN,19393,WN,N446WN,2738,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,1.0,1.0,0001-0559,9.0,613.0,807.0,11.0,805.0,13.0,0.0,0.0,0800-0859,4.0,0.0
2022-04-06,Southwest Airlines Co.,ATL,RIC,False,False,2210,2300.0,50.0,50.0,237.0,177.0,67.0,90.0,217.0,481.0,2022,2,4,6,3,WN,WN,19393,WN,2531,WN,19393,WN,N924WN,2531,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,14524,1452401,34524,"Richmond, VA",VA,51,Virginia,38,1.0,3.0,2200-2259,145.0,125.0,232.0,5.0,2340.0,177.0,1.0,11.0,2300-2359,2.0,0.0
2022-04-24,Southwest Airlines Co.,ORD,BWI,False,False,1700,1743.0,43.0,43.0,2023.0,33.0,80.0,110.0,100.0,621.0,2022,2,4,24,7,WN,WN,19393,WN,248,WN,19393,WN,N949WN,248,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,1.0,2.0,1700-1759,13.0,1756.0,2016.0,7.0,1950.0,33.0,1.0,2.0,1900-1959,3.0,0.0
2022-04-03,Air Wisconsin Airlines Corp,DAY,ORD,False,False,1355,1346.0,0.0,-9.0,1405.0,0.0,56.0,89.0,79.0,240.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,3743,ZW,20046,ZW,N459AW,3743,11267,1126702,31267,"Dayton, OH",OH,39,Ohio,44,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,0.0,-1.0,1300-1359,10.0,1356.0,1352.0,13.0,1424.0,-19.0,0.0,-2.0,1400-1459,1.0,0.0
2022-04-29,Southwest Airlines Co.,TPA,HOU,False,False,2140,2312.0,92.0,92.0,13.0,73.0,107.0,140.0,121.0,781.0,2022,2,4,29,5,WN,WN,19393,WN,848,WN,19393,WN,N564WN,848,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,1.0,6.0,2100-2159,8.0,2320.0,7.0,6.0,2300.0,73.0,1.0,4.0,2300-2359,4.0,0.0
2022-04-05,Southwest Airlines Co.,STL,MSP,False,False,2145,2200.0,15.0,15.0,2320.0,10.0,69.0,85.0,80.0,448.0,2022,2,4,5,2,WN,WN,19393,WN,1721,WN,19393,WN,N454WN,1721,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,1.0,1.0,2100-2159,8.0,2208.0,2317.0,3.0,2310.0,10.0,0.0,0.0,2300-2359,2.0,0.0
2022-04-03,Southwest Airlines Co.,SAN,OAK,False,False,1320,1340.0,20.0,20.0,1502.0,12.0,66.0,90.0,82.0,446.0,2022,2,4,3,7,WN,WN,19393,WN,1489,WN,19393,WN,N434WN,1489,14679,1467903,33570,"San Diego, CA",CA,6,California,91,13796,1379608,32457,"Oakland, CA",CA,6,California,91,1.0,1.0,1300-1359,12.0,1352.0,1458.0,4.0,1450.0,12.0,0.0,0.0,1400-1459,2.0,0.0
2022-04-30,Southwest Airlines Co.,STL,BNA,False,False,825,832.0,7.0,7.0,942.0,7.0,52.0,70.0,70.0,272.0,2022,2,4,30,6,WN,WN,19393,WN,3976,WN,19393,WN,N8811L,3976,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,0.0,0.0,0800-0859,13.0,845.0,937.0,5.0,935.0,7.0,0.0,0.0,0900-0959,2.0,0.0
2022-04-28,Southwest Airlines Co.,GSP,ATL,False,False,630,624.0,0.0,-6.0,713.0,0.0,32.0,60.0,49.0,153.0,2022,2,4,28,4,WN,WN,19393,WN,1066,WN,19393,WN,N8813Q,1066,11996,1199603,31871,"Greer, SC",SC,45,South Carolina,37,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,0600-0659,11.0,635.0,707.0,6.0,730.0,-17.0,0.0,-2.0,0700-0759,1.0,0.0
2022-04-22,Southwest Airlines Co.,LIH,LAX,False,False,1210,1206.0,0.0,-4.0,2020.0,0.0,298.0,335.0,314.0,2615.0,2022,2,4,22,5,WN,WN,19393,WN,2642,WN,19393,WN,N8734Q,2642,12982,1298202,32982,"Lihue, HI",HI,15,Hawaii,2,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,0.0,-1.0,1200-1259,12.0,1218.0,2016.0,4.0,2045.0,-25.0,0.0,-2.0,2000-2059,11.0,0.0
2022-04-03,"Commutair Aka Champlain Enterprises, Inc.",IAH,JAX,False,False,741,827.0,46.0,46.0,1141.0,42.0,105.0,138.0,134.0,817.0,2022,2,4,3,7,UA,UA_CODESHARE,19977,UA,4326,C5,20445,C5,N14148,4326,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,12451,1245102,31136,"Jacksonville, FL",FL,12,Florida,33,1.0,3.0,0700-0759,25.0,852.0,1137.0,4.0,1059.0,42.0,1.0,2.0,1000-1059,4.0,0.0
2022-04-07,Southwest Airlines Co.,DAL,TPA,False,False,600,625.0,25.0,25.0,930.0,10.0,111.0,140.0,125.0,917.0,2022,2,4,7,4,WN,WN,19393,WN,2353,WN,19393,WN,N8681M,2353,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,1.0,1.0,0600-0659,11.0,636.0,927.0,3.0,920.0,10.0,0.0,0.0,0900-0959,4.0,0.0
2022-04-04,Southwest Airlines Co.,SFO,SAN,False,False,1805,1803.0,0.0,-2.0,1923.0,0.0,65.0,95.0,80.0,447.0,2022,2,4,4,1,WN,WN,19393,WN,2318,WN,19393,WN,N7881A,2318,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,14679,1467903,33570,"San Diego, CA",CA,6,California,91,0.0,-1.0,1800-1859,13.0,1816.0,1921.0,2.0,1940.0,-17.0,0.0,-2.0,1900-1959,2.0,0.0
2022-04-23,Southwest Airlines Co.,DEN,COS,False,False,945,941.0,0.0,-4.0,1015.0,0.0,21.0,55.0,34.0,73.0,2022,2,4,23,6,WN,WN,19393,WN,3656,WN,19393,WN,N914WN,3656,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11109,1110902,30189,"Colorado Springs, CO",CO,8,Colorado,82,0.0,-1.0,0900-0959,10.0,951.0,1012.0,3.0,1040.0,-25.0,0.0,-2.0,1000-1059,1.0,0.0
2022-04-10,Southwest Airlines Co.,BNA,MDW,False,False,730,731.0,1.0,1.0,853.0,0.0,69.0,95.0,82.0,395.0,2022,2,4,10,7,WN,WN,19393,WN,1598,WN,19393,WN,N940WN,1598,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0.0,0.0,0700-0759,9.0,740.0,849.0,4.0,905.0,-12.0,0.0,-1.0,0900-0959,2.0,0.0
2022-04-23,Southwest Airlines Co.,SEA,DEN,False,False,1825,1822.0,0.0,-3.0,2153.0,0.0,127.0,155.0,151.0,1024.0,2022,2,4,23,6,WN,WN,19393,WN,3346,WN,19393,WN,N262WN,3346,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,1800-1859,16.0,1838.0,2145.0,8.0,2200.0,-7.0,0.0,-1.0,2200-2259,5.0,0.0
2022-04-04,Southwest Airlines Co.,MCO,BWI,False,False,2250,112.0,142.0,142.0,308.0,133.0,105.0,125.0,116.0,787.0,2022,2,4,4,1,WN,WN,19393,WN,4031,WN,19393,WN,N249WN,4031,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,1.0,9.0,2200-2259,6.0,118.0,303.0,5.0,55.0,133.0,1.0,8.0,0001-0559,4.0,0.0
2022-04-29,Southwest Airlines Co.,DAL,LAS,False,False,950,946.0,0.0,-4.0,1038.0,0.0,155.0,175.0,172.0,1067.0,2022,2,4,29,5,WN,WN,19393,WN,8,WN,19393,WN,N487WN,8,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,0.0,-1.0,0900-0959,14.0,1000.0,1035.0,3.0,1045.0,-7.0,0.0,-1.0,1000-1059,5.0,0.0
2022-04-01,Southwest Airlines Co.,SAN,SFO,False,False,1320,1320.0,0.0,0.0,1447.0,0.0,65.0,90.0,87.0,447.0,2022,2,4,1,5,WN,WN,19393,WN,1461,WN,19393,WN,N208WN,1461,14679,1467903,33570,"San Diego, CA",CA,6,California,91,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,0.0,0.0,1300-1359,19.0,1339.0,1444.0,3.0,1450.0,-3.0,0.0,-1.0,1400-1459,2.0,0.0
2022-04-29,Southwest Airlines Co.,OGG,PHX,False,False,1115,1113.0,0.0,-2.0,1949.0,0.0,314.0,345.0,336.0,2845.0,2022,2,4,29,5,WN,WN,19393,WN,2314,WN,19393,WN,N8750Q,2314,13830,1383002,33830,"Kahului, HI",HI,15,Hawaii,2,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,0.0,-1.0,1100-1159,15.0,1128.0,1942.0,7.0,2000.0,-11.0,0.0,-1.0,2000-2059,11.0,0.0
2022-04-10,Southwest Airlines Co.,MSP,MDW,False,False,1350,1354.0,4.0,4.0,1515.0,0.0,61.0,85.0,81.0,349.0,2022,2,4,10,7,WN,WN,19393,WN,2639,WN,19393,WN,N927WN,2639,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0.0,0.0,1300-1359,9.0,1403.0,1504.0,11.0,1515.0,0.0,0.0,0.0,1500-1559,2.0,0.0
2022-04-10,Southwest Airlines Co.,AUS,LGB,False,False,1035,1044.0,9.0,9.0,1155.0,0.0,178.0,200.0,191.0,1226.0,2022,2,4,10,7,WN,WN,19393,WN,1277,WN,19393,WN,N295WN,1277,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,12954,1295407,32575,"Long Beach, CA",CA,6,California,91,0.0,0.0,1000-1059,11.0,1055.0,1153.0,2.0,1155.0,0.0,0.0,0.0,1100-1159,5.0,0.0
2022-04-19,Southwest Airlines Co.,LAS,SFO,False,False,1920,2031.0,71.0,71.0,2202.0,72.0,70.0,90.0,91.0,414.0,2022,2,4,19,2,WN,WN,19393,WN,431,WN,19393,WN,N709SW,431,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,1.0,4.0,1900-1959,15.0,2046.0,2156.0,6.0,2050.0,72.0,1.0,4.0,2000-2059,2.0,0.0
2022-04-03,Southwest Airlines Co.,BUR,DEN,False,False,930,927.0,0.0,-3.0,1259.0,9.0,101.0,140.0,152.0,850.0,2022,2,4,3,7,WN,WN,19393,WN,766,WN,19393,WN,N7741C,766,10800,1080003,32575,"Burbank, CA",CA,6,California,91,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,0900-0959,14.0,941.0,1222.0,37.0,1250.0,9.0,0.0,0.0,1200-1259,4.0,0.0
2022-04-05,Southwest Airlines Co.,DEN,PHX,False,False,1935,2002.0,27.0,27.0,2045.0,15.0,84.0,115.0,103.0,602.0,2022,2,4,5,2,WN,WN,19393,WN,447,WN,19393,WN,N7884G,447,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,1.0,1.0,1900-1959,11.0,2013.0,2037.0,8.0,2030.0,15.0,1.0,1.0,2000-2059,3.0,0.0
2022-04-11,Southwest Airlines Co.,SJU,MCO,False,False,1015,1025.0,10.0,10.0,1336.0,6.0,171.0,195.0,191.0,1189.0,2022,2,4,11,1,WN,WN,19393,WN,1587,WN,19393,WN,N8637A,1587,14843,1484306,34819,"San Juan, PR",PR,72,Puerto Rico,3,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,0.0,0.0,1000-1059,16.0,1041.0,1332.0,4.0,1330.0,6.0,0.0,0.0,1300-1359,5.0,0.0
2022-04-19,Southwest Airlines Co.,DAL,AUS,False,False,1710,1715.0,5.0,5.0,1806.0,0.0,36.0,60.0,51.0,189.0,2022,2,4,19,2,WN,WN,19393,WN,729,WN,19393,WN,N454WN,729,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,0.0,0.0,1700-1759,10.0,1725.0,1801.0,5.0,1810.0,-4.0,0.0,-1.0,1800-1859,1.0,0.0
2022-04-27,Southwest Airlines Co.,SMF,ONT,False,False,1400,1408.0,8.0,8.0,1523.0,8.0,60.0,75.0,75.0,390.0,2022,2,4,27,3,WN,WN,19393,WN,408,WN,19393,WN,N262WN,408,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,13891,1389101,32575,"Ontario, CA",CA,6,California,91,0.0,0.0,1400-1459,11.0,1419.0,1519.0,4.0,1515.0,8.0,0.0,0.0,1500-1559,2.0,0.0
2022-04-01,Southwest Airlines Co.,OAK,AUS,False,False,1735,1735.0,0.0,0.0,2245.0,0.0,178.0,200.0,190.0,1497.0,2022,2,4,1,5,WN,WN,19393,WN,823,WN,19393,WN,N7747C,823,13796,1379608,32457,"Oakland, CA",CA,6,California,91,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,0.0,0.0,1700-1759,9.0,1744.0,2242.0,3.0,2255.0,-10.0,0.0,-1.0,2200-2259,6.0,0.0
2022-04-12,Southwest Airlines Co.,BWI,MYR,False,False,2115,2138.0,23.0,23.0,2249.0,14.0,59.0,80.0,71.0,399.0,2022,2,4,12,2,WN,WN,19393,WN,1738,WN,19393,WN,N966WN,1738,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,13577,1357702,31135,"Myrtle Beach, SC",SC,45,South Carolina,37,1.0,1.0,2100-2159,9.0,2147.0,2246.0,3.0,2235.0,14.0,0.0,0.0,2200-2259,2.0,0.0
2022-04-12,Southwest Airlines Co.,AUS,DEN,False,False,610,605.0,0.0,-5.0,708.0,0.0,105.0,140.0,123.0,775.0,2022,2,4,12,2,WN,WN,19393,WN,205,WN,19393,WN,N407WN,205,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,0.0,-1.0,0600-0659,12.0,617.0,702.0,6.0,730.0,-22.0,0.0,-2.0,0700-0759,4.0,0.0
2022-04-30,Southwest Airlines Co.,CHS,AUS,False,False,1015,1015.0,0.0,0.0,1150.0,0.0,139.0,175.0,155.0,1055.0,2022,2,4,30,6,WN,WN,19393,WN,3843,WN,19393,WN,N273WN,3843,10994,1099402,30994,"Charleston, SC",SC,45,South Carolina,37,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,0.0,0.0,1000-1059,10.0,1025.0,1144.0,6.0,1210.0,-20.0,0.0,-2.0,1200-1259,5.0,0.0
2022-04-30,Southwest Airlines Co.,DEN,MDW,False,False,620,620.0,0.0,0.0,923.0,0.0,109.0,145.0,123.0,895.0,2022,2,4,30,6,WN,WN,19393,WN,2877,WN,19393,WN,N777QC,2877,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,0.0,0.0,0600-0659,10.0,630.0,919.0,4.0,945.0,-22.0,0.0,-2.0,0900-0959,4.0,0.0
2022-04-28,Southwest Airlines Co.,BUR,OAK,False,False,805,800.0,0.0,-5.0,917.0,0.0,53.0,75.0,77.0,325.0,2022,2,4,28,4,WN,WN,19393,WN,318,WN,19393,WN,N218WN,318,10800,1080003,32575,"Burbank, CA",CA,6,California,91,13796,1379608,32457,"Oakland, CA",CA,6,California,91,0.0,-1.0,0800-0859,9.0,809.0,902.0,15.0,920.0,-3.0,0.0,-1.0,0900-0959,2.0,0.0
2022-04-03,Southwest Airlines Co.,STL,PHX,False,False,2205,2237.0,32.0,32.0,2353.0,28.0,183.0,200.0,196.0,1262.0,2022,2,4,3,7,WN,WN,19393,WN,462,WN,19393,WN,N8533S,462,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,1.0,2.0,2200-2259,9.0,2246.0,2349.0,4.0,2325.0,28.0,1.0,1.0,2300-2359,6.0,0.0
2022-04-04,Southwest Airlines Co.,HNL,SAN,False,False,1415,1431.0,16.0,16.0,2258.0,13.0,302.0,330.0,327.0,2614.0,2022,2,4,4,1,WN,WN,19393,WN,1294,WN,19393,WN,N8736J,1294,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,14679,1467903,33570,"San Diego, CA",CA,6,California,91,1.0,1.0,1400-1459,22.0,1453.0,2255.0,3.0,2245.0,13.0,0.0,0.0,2200-2259,11.0,0.0
2022-04-15,Southwest Airlines Co.,PHL,STL,False,False,1920,1922.0,2.0,2.0,2113.0,28.0,134.0,145.0,171.0,814.0,2022,2,4,15,5,WN,WN,19393,WN,361,WN,19393,WN,N8810L,361,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,0.0,0.0,1900-1959,19.0,1941.0,2055.0,18.0,2045.0,28.0,1.0,1.0,2000-2059,4.0,0.0
2022-04-01,Southwest Airlines Co.,MCO,ATL,False,False,1135,1131.0,0.0,-4.0,1319.0,4.0,64.0,100.0,108.0,404.0,2022,2,4,1,5,WN,WN,19393,WN,936,WN,19393,WN,N8702L,936,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,0.0,-1.0,1100-1159,37.0,1208.0,1312.0,7.0,1315.0,4.0,0.0,0.0,1300-1359,2.0,0.0
2022-04-19,Southwest Airlines Co.,FLL,MCI,False,False,925,924.0,0.0,-1.0,1131.0,0.0,168.0,200.0,187.0,1242.0,2022,2,4,19,2,WN,WN,19393,WN,452,WN,19393,WN,N468WN,452,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,0.0,-1.0,0900-0959,14.0,938.0,1126.0,5.0,1145.0,-14.0,0.0,-1.0,1100-1159,5.0,0.0
2022-04-04,Southwest Airlines Co.,LGA,BWI,False,False,1415,1416.0,1.0,1.0,1526.0,1.0,36.0,70.0,70.0,185.0,2022,2,4,4,1,WN,WN,19393,WN,2219,WN,19393,WN,N8542Z,2219,12953,1295304,31703,"New York, NY",NY,36,New York,22,10821,1082106,30852,"Baltimore, MD",MD,24,Maryland,35,0.0,0.0,1400-1459,32.0,1448.0,1524.0,2.0,1525.0,1.0,0.0,0.0,1500-1559,1.0,0.0
2022-04-01,Southwest Airlines Co.,CMH,DCA,False,False,1340,1341.0,1.0,1.0,1441.0,0.0,50.0,80.0,60.0,323.0,2022,2,4,1,5,WN,WN,19393,WN,1648,WN,19393,WN,N459WN,1648,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,0.0,0.0,1300-1359,6.0,1347.0,1437.0,4.0,1500.0,-19.0,0.0,-2.0,1500-1559,2.0,0.0
2022-04-27,Southwest Airlines Co.,SMF,SAN,False,False,1250,1323.0,33.0,33.0,1453.0,33.0,73.0,90.0,90.0,480.0,2022,2,4,27,3,WN,WN,19393,WN,1503,WN,19393,WN,N956WN,1503,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,14679,1467903,33570,"San Diego, CA",CA,6,California,91,1.0,2.0,1200-1259,14.0,1337.0,1450.0,3.0,1420.0,33.0,1.0,2.0,1400-1459,2.0,0.0
2022-04-30,Southwest Airlines Co.,LAS,GEG,False,False,1805,1808.0,3.0,3.0,2012.0,0.0,110.0,145.0,124.0,806.0,2022,2,4,30,6,WN,WN,19393,WN,2984,WN,19393,WN,N8673F,2984,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,11884,1188402,31884,"Spokane, WA",WA,53,Washington,93,0.0,0.0,1800-1859,11.0,1819.0,2009.0,3.0,2030.0,-18.0,0.0,-2.0,2000-2059,4.0,0.0
2022-04-14,Southwest Airlines Co.,DEN,IAD,False,False,1235,1247.0,12.0,12.0,1744.0,0.0,157.0,195.0,177.0,1452.0,2022,2,4,14,4,WN,WN,19393,WN,941,WN,19393,WN,N8806Q,941,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,0.0,0.0,1200-1259,16.0,1303.0,1740.0,4.0,1750.0,-6.0,0.0,-1.0,1700-1759,6.0,0.0
