SHV,VPS
VPS,CKB
DFW,LEX
AUS,TUL
LBE,MYR
FNT,CLT
MCO,BUF
SRQ,DSM
LAS,GJT
LAS,MFE
SFB,CID
MSO,SFO
SNA,DEN
IAH,ATL
RIC,EWR
ATL,SAV
MIA,ORF
LAS,STL
MSO,LAX
BIL,LAS
RDU,LAS
TTN,FLL
ORD,TYS
PHL,DEN
ORD,CRW
DTW,CHS
SFB,GSP
BTV,LGA
DTW,MEM
ORD,CLE
RDU,TPA
LCK,MYR
RIC,MIA
DAL,SEA
XNA,DEN
SLC,PHL
MIA,SDF
ATL,ACY
MOB,CLT
LAS,ONT
MDW,DEN
GRR,AZA
DFW,EYW
ATL,RDU
DTW,SAT
FLL,BQN
ORD,MSO
FLL,ATW
IDA,SAN
BOI,PAE
OAK,PDX
ATL,CMH
LGA,DTW
ATW,SAV
DCA,GSO
BOS,SAV
PGD,PVD
CLE,DFW
SLC,FAT
ABR,MSP
TPA,MDW
LAX,LIT
DFW,OMA
RSW,ACY
AGS,CLT
DTW,AZO
BOS,SYR
FAR,ORD
IAH,SAT
CVG,IAD
IAD,SAV
ATL,SLC
PVD,BNA
DCA,ILM
SAT,DFW
BUF,CLT
IAD,JST
BNA,IAH
ANC,DEN
DAB,ATL
DCA,SLC
SAV,GRR
DEN,MEM
DEN,WYS
PDX,RNO
DEN,ORD
LAX,DEN
MKE,DTW
ORD,OGG
TPA,RDU
ABQ,MSP
TPA,TTN
SFB,BMI
MIA,GNV
BTV,DCA
BGR,PHL
DEN,BOI
PAH,CGI
IAH,SFO
IAH,JAC
FLL,BOS
ORF,BOS
LAX,SFO
SLC,EKO
BFF,LAR
IAD,BOS
ORD,FNT
ABE,PGD
LRD,DFW
MCI,DCA
SMF,SFO
TUS,IAH
DEN,OTH
LAX,PDX
ORD,RDU
BOS,LGA
MSP,JFK
HOU,MCO
ORD,MQT
LGA,XNA
GRR,CLT
ABQ,JFK
ORD,HYS
DEN,MAF
IAD,BNA
ORD,SDF
MDW,TTN
PHL,MIA
DEN,HRL
PIE,GRR
MYR,BWI
JFK,SMF
IAH,OKC
CLL,DFW
CLT,SBN
CLT,STX
PHL,ORD
MSY,SLC
DTW,SLC
RSW,PHL
SFB,MEM
ORD,ALO
BOS,IAD
SAN,MSP
MEM,LAX
FNT,LAS
IAD,CLE
AUS,SFO
FLL,GSP
GRR,LGA
SYR,BOS
ABQ,PDX
ESC,DTW
GRB,ORD
SEA,ALW
LIH,LAX
PHX,SEA
LAS,ATL
MCO,DFW
MIA,CVG
GJT,LAS
CLT,XNA
SDF,DFW
DTW,HPN
DEC,TBN
IAD,SFO
CLE,EWR
FNT,ORD
SAN,ATL
PIE,TUL
FLL,MEM
DFW,OKC
BOI,IDA
FLL,EWR
BTR,IAH
SEA,MCI
FAI,MSP
LAX,XNA
AUS,AVL
JAX,LAX
CGI,ORD
CVG,LAS
PIT,BNA
DFW,ILM
HOU,DFW
HNL,JFK
ACT,DFW
MYR,BDL
OAK,SNA
MCI,CLT
BHM,DEN
DEN,DDC
ORD,SAT
ATL,GNV
SJU,MIA
GPT,SFB
PHL,ALB
FLL,BDL
DEN,ATL
CMH,IAH
SAV,MSP
DSM,PIE
SFB,LCK
DCA,AGS
LAX,DCA
SEA,OKC
SAT,IAD
BNA,PHL
AUS,SNA
PGD,LEX
FLL,STT
OME,ANC
MEM,MSP
IDA,SEA
SCC,ANC
RSW,IAH
EWR,PVD
PDX,DTW
ELP,DFW
PVD,LGA
DEN,MKE
CMI,ORD
MSP,FSD
ORD,OMA
PAE,BOI
DTW,DCA
CHS,IND
KOA,OGG
CIU,MSP
SDF,AUS
FLL,DSM
DFW,TYS
TLH,DFW
TYS,CLT
DTW,CWA
RAP,DFW
ICT,DEN
DTW,PBI
PWM,MIA
JFK,ORH
SUN,SLC
IAH,LAX
TPA,LAS
AZA,SBN
CLT,CVG
PDX,DFW
IDA,SLC
IAH,DCA
ORF,DCA
ROC,BOS
MSO,DEN
CLE,LAX
ORD,HNL
EWR,PQI
MCI,DTW
EUG,LAS
SEA,OGG
SLC,PIH
SAN,BOI
DFW,LAX
CVG,VPS
GFK,LAS
RST,ORD
SJC,SLC
SEA,HLN
DEN,MIA
AUS,SAN
GSP,FLL
BZN,DFW
ROA,ORD
BOS,ORD
PHX,CLE
BNA,SFB
MLI,DFW
MCO,SDF
CLT,EVV
ORD,PHX
PBG,FLL
MEM,DTW
PDX,MSP
IAD,ALB
MFE,LAS
SDF,SRQ
HNL,OGG
BTM,DEN
LAX,ITO
CVG,PVD
PHL,SBY
IDA,BOI
DTW,JFK
JFK,BGR
DEN,CYS
LBL,DDC
EWR,RDU
BZN,EWR
MIA,SLC
BNA,MLB
LGA,ORD
BOS,TPA
SEA,JNU
CLT,JFK
SJC,LAX
SFB,AUS
FLL,MYR
CMH,ORD
JFK,LAX
IND,LAX
VPS,CLT
CLE,MSP
SBA,PDX
SAN,DEN
ATL,HOU
LAX,CID
LEX,MYR
JFK,CLE
DSM,DTW
DTW,SCE
ORF,DEN
PVD,MSP
DFW,GSP
